time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
0.80,OWN_NOTCAS,INTR_NOTCAS,0.0,12792.5,493.1,493.1,62.17,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15493.1,15493.1,-8.33,-8.33
0.80,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12792.5,-493.1,-493.1,62.17,0.0,CLEAR,0,15493.1,15493.1,-8.33,-8.33,15000.0,15000.0,0.00,0.00
0.83,OWN_NOTCAS,INTR_NOTCAS,0.0,12785.7,492.8,492.8,62.13,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15492.8,15492.8,-8.33,-8.33
0.83,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12785.7,-492.8,-492.8,62.13,0.0,CLEAR,0,15492.8,15492.8,-8.33,-8.33,15000.0,15000.0,0.00,0.00
0.87,OWN_NOTCAS,INTR_NOTCAS,0.0,12778.8,492.5,492.5,62.10,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15492.5,15492.5,-8.33,-8.33
0.87,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12778.8,-492.5,-492.5,62.10,0.0,CLEAR,0,15492.5,15492.5,-8.33,-8.33,15000.0,15000.0,0.00,0.00
0.90,OWN_NOTCAS,INTR_NOTCAS,0.0,12771.9,492.2,492.2,62.07,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15492.2,15492.2,-8.33,-8.33
0.90,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12771.9,-492.2,-492.2,62.07,0.0,CLEAR,0,15492.2,15492.2,-8.33,-8.33,15000.0,15000.0,0.00,0.00
0.93,OWN_NOTCAS,INTR_NOTCAS,0.0,12765.1,491.9,491.9,62.03,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15491.9,15491.9,-8.33,-8.33
0.93,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12765.1,-491.9,-491.9,62.03,0.0,CLEAR,0,15491.9,15491.9,-8.33,-8.33,15000.0,15000.0,0.00,0.00
0.97,OWN_NOTCAS,INTR_NOTCAS,0.0,12758.2,491.7,491.7,62.00,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15491.7,15491.7,-8.33,-8.33
0.97,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12758.2,-491.7,-491.7,62.00,0.0,CLEAR,0,15491.7,15491.7,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.00,OWN_NOTCAS,INTR_NOTCAS,0.0,12751.4,491.4,491.4,61.97,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15491.4,15491.4,-8.33,-8.33
1.00,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12751.4,-491.4,-491.4,61.97,0.0,CLEAR,0,15491.4,15491.4,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.03,OWN_NOTCAS,INTR_NOTCAS,0.0,12744.5,491.1,491.1,61.93,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15491.1,15491.1,-8.33,-8.33
1.03,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12744.5,-491.1,-491.1,61.93,0.0,CLEAR,0,15491.1,15491.1,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.07,OWN_NOTCAS,INTR_NOTCAS,0.0,12737.6,490.8,490.8,61.90,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15490.8,15490.8,-8.33,-8.33
1.07,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12737.6,-490.8,-490.8,61.90,0.0,CLEAR,0,15490.8,15490.8,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.10,OWN_NOTCAS,INTR_NOTCAS,0.0,12730.8,490.6,490.6,61.87,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15490.6,15490.6,-8.33,-8.33
1.10,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12730.8,-490.6,-490.6,61.87,0.0,CLEAR,0,15490.6,15490.6,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.13,OWN_NOTCAS,INTR_NOTCAS,0.0,12723.9,490.3,490.3,61.83,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15490.3,15490.3,-8.33,-8.33
1.13,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12723.9,-490.3,-490.3,61.83,0.0,CLEAR,0,15490.3,15490.3,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.17,OWN_NOTCAS,INTR_NOTCAS,0.0,12717.1,490.0,490.0,61.80,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15490.0,15490.0,-8.33,-8.33
1.17,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12717.1,-490.0,-490.0,61.80,0.0,CLEAR,0,15490.0,15490.0,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.20,OWN_NOTCAS,INTR_NOTCAS,0.0,12710.2,489.7,489.7,61.77,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15489.7,15489.7,-8.33,-8.33
1.20,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12710.2,-489.7,-489.7,61.77,0.0,CLEAR,0,15489.7,15489.7,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.23,OWN_NOTCAS,INTR_NOTCAS,0.0,12703.3,489.4,489.4,61.73,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15489.4,15489.4,-8.33,-8.33
1.23,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12703.3,-489.4,-489.4,61.73,0.0,CLEAR,0,15489.4,15489.4,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.27,OWN_NOTCAS,INTR_NOTCAS,0.0,12696.5,489.2,489.2,61.70,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15489.2,15489.2,-8.33,-8.33
1.27,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12696.5,-489.2,-489.2,61.70,0.0,CLEAR,0,15489.2,15489.2,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.30,OWN_NOTCAS,INTR_NOTCAS,0.0,12689.6,488.9,488.9,61.67,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15488.9,15488.9,-8.33,-8.33
1.30,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12689.6,-488.9,-488.9,61.67,0.0,CLEAR,0,15488.9,15488.9,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.33,OWN_NOTCAS,INTR_NOTCAS,0.0,12682.8,488.6,488.6,61.63,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15488.6,15488.6,-8.33,-8.33
1.33,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12682.8,-488.6,-488.6,61.63,0.0,CLEAR,0,15488.6,15488.6,-8.33,-8.33,15000.0,15000.0,0.00,0.00
